@HD	VN:1.0	SO:unsorted
@SQ	SN:scaffold20783|size643	LN:643
@SQ	SN:scaffold20784|size643	LN:643
@SQ	SN:scaffold20785|size643	LN:643
@SQ	SN:scaffold20786|size643	LN:643
@SQ	SN:scaffold20787|size643	LN:643
@SQ	SN:scaffold20788|size643	LN:643
@SQ	SN:scaffold20789|size643	LN:643
@SQ	SN:scaffold20790|size643	LN:643
@SQ	SN:scaffold20791|size643	LN:643
@SQ	SN:scaffold20792|size643	LN:643
@SQ	SN:scaffold20793|size643	LN:643
@SQ	SN:scaffold20794|size643	LN:643
@SQ	SN:scaffold20795|size643	LN:643
@SQ	SN:scaffold20796|size643	LN:643
@SQ	SN:scaffold20797|size643	LN:643
@SQ	SN:scaffold20798|size643	LN:643
@SQ	SN:scaffold20799|size643	LN:643
@SQ	SN:scaffold20800|size643	LN:643
@SQ	SN:scaffold20801|size643	LN:643
@SQ	SN:scaffold20802|size643	LN:643
@SQ	SN:scaffold20803|size643	LN:643
@SQ	SN:scaffold20804|size642	LN:642
@SQ	SN:scaffold20805|size642	LN:642
@SQ	SN:scaffold20806|size642	LN:642
@SQ	SN:scaffold20807|size642	LN:642
@SQ	SN:scaffold20808|size642	LN:642
@SQ	SN:scaffold20809|size642	LN:642
@SQ	SN:scaffold20810|size642	LN:642
@SQ	SN:scaffold20811|size642	LN:642
@SQ	SN:scaffold20812|size642	LN:642
@SQ	SN:scaffold20813|size642	LN:642
@SQ	SN:scaffold20814|size642	LN:642
@SQ	SN:scaffold20815|size642	LN:642
@SQ	SN:scaffold20816|size642	LN:642
@SQ	SN:scaffold20817|size642	LN:642
@SQ	SN:scaffold20818|size642	LN:642
@SQ	SN:scaffold20819|size642	LN:642
@SQ	SN:scaffold20820|size642	LN:642
@SQ	SN:scaffold20821|size642	LN:642
@SQ	SN:scaffold20822|size642	LN:642
@SQ	SN:scaffold20823|size642	LN:642
@SQ	SN:scaffold20824|size642	LN:642
@SQ	SN:scaffold20825|size642	LN:642
@SQ	SN:scaffold20826|size642	LN:642
@SQ	SN:scaffold20827|size642	LN:642
@SQ	SN:scaffold20828|size642	LN:642
@SQ	SN:scaffold20829|size642	LN:642
@SQ	SN:scaffold20830|size642	LN:642
@SQ	SN:scaffold20831|size642	LN:642
@SQ	SN:scaffold20832|size642	LN:642
@SQ	SN:scaffold20833|size642	LN:642
@SQ	SN:scaffold20834|size642	LN:642
@SQ	SN:scaffold20835|size642	LN:642
@SQ	SN:scaffold20836|size642	LN:642
@SQ	SN:scaffold20837|size642	LN:642
@SQ	SN:scaffold20838|size642	LN:642
@SQ	SN:scaffold20839|size642	LN:642
@SQ	SN:scaffold20840|size642	LN:642
@SQ	SN:scaffold20841|size642	LN:642
@SQ	SN:scaffold20842|size642	LN:642
@SQ	SN:scaffold20843|size642	LN:642
@SQ	SN:scaffold20844|size642	LN:642
@SQ	SN:scaffold20845|size642	LN:642
@SQ	SN:scaffold20846|size642	LN:642
@SQ	SN:scaffold20847|size642	LN:642
@SQ	SN:scaffold20848|size642	LN:642
@SQ	SN:scaffold20849|size642	LN:642
@SQ	SN:scaffold20850|size642	LN:642
@SQ	SN:scaffold20851|size642	LN:642
@SQ	SN:scaffold20852|size642	LN:642
@SQ	SN:scaffold20853|size642	LN:642
@SQ	SN:scaffold20854|size641	LN:641
@SQ	SN:scaffold20855|size641	LN:641
@SQ	SN:scaffold20856|size641	LN:641
@SQ	SN:scaffold20857|size641	LN:641
@SQ	SN:scaffold20858|size641	LN:641
@SQ	SN:scaffold20859|size641	LN:641
@SQ	SN:scaffold20860|size641	LN:641
@SQ	SN:scaffold20861|size641	LN:641
@SQ	SN:scaffold20862|size641	LN:641
@SQ	SN:scaffold20863|size641	LN:641
@SQ	SN:scaffold20864|size641	LN:641
@SQ	SN:scaffold20865|size641	LN:641
@SQ	SN:scaffold20866|size641	LN:641
@SQ	SN:scaffold20867|size641	LN:641
@SQ	SN:scaffold20868|size641	LN:641
@SQ	SN:scaffold20869|size641	LN:641
@SQ	SN:scaffold20870|size641	LN:641
@SQ	SN:scaffold20871|size641	LN:641
@SQ	SN:scaffold20872|size641	LN:641
@SQ	SN:scaffold20873|size641	LN:641
@SQ	SN:scaffold20874|size641	LN:641
@SQ	SN:scaffold20875|size641	LN:641
@SQ	SN:scaffold20876|size641	LN:641
@SQ	SN:scaffold20877|size641	LN:641
@SQ	SN:scaffold20878|size641	LN:641
@SQ	SN:scaffold20879|size641	LN:641
@SQ	SN:scaffold20880|size641	LN:641
@SQ	SN:scaffold20881|size641	LN:641
@SQ	SN:scaffold20882|size641	LN:641
@SQ	SN:scaffold20883|size641	LN:641
@SQ	SN:scaffold20884|size641	LN:641
@SQ	SN:scaffold20885|size641	LN:641
@SQ	SN:scaffold20886|size641	LN:641
@SQ	SN:scaffold20887|size641	LN:641
@SQ	SN:scaffold20888|size641	LN:641
@SQ	SN:scaffold20889|size641	LN:641
@SQ	SN:scaffold20890|size641	LN:641
@SQ	SN:scaffold20891|size641	LN:641
@SQ	SN:scaffold20892|size641	LN:641
@SQ	SN:scaffold20893|size641	LN:641
@SQ	SN:scaffold20894|size641	LN:641
@SQ	SN:scaffold20895|size641	LN:641
@SQ	SN:scaffold20896|size641	LN:641
@SQ	SN:scaffold20897|size640	LN:640
@SQ	SN:scaffold20898|size640	LN:640
@SQ	SN:scaffold20899|size640	LN:640
@SQ	SN:scaffold20900|size640	LN:640
@SQ	SN:scaffold20901|size640	LN:640
@SQ	SN:scaffold20902|size640	LN:640
@SQ	SN:scaffold20903|size640	LN:640
@SQ	SN:scaffold20904|size640	LN:640
@SQ	SN:scaffold20905|size640	LN:640
@SQ	SN:scaffold20906|size640	LN:640
@SQ	SN:scaffold20907|size640	LN:640
@SQ	SN:scaffold20908|size640	LN:640
@SQ	SN:scaffold20909|size640	LN:640
@SQ	SN:scaffold20910|size640	LN:640
@SQ	SN:scaffold20911|size640	LN:640
@SQ	SN:scaffold20912|size640	LN:640
@SQ	SN:scaffold20913|size640	LN:640
@SQ	SN:scaffold20914|size640	LN:640
@SQ	SN:scaffold20915|size640	LN:640
@SQ	SN:scaffold20916|size640	LN:640
@SQ	SN:scaffold20917|size640	LN:640
@SQ	SN:scaffold20918|size640	LN:640
@SQ	SN:scaffold20919|size640	LN:640
@SQ	SN:scaffold20920|size640	LN:640
@SQ	SN:scaffold20921|size640	LN:640
@SQ	SN:scaffold20922|size640	LN:640
@SQ	SN:scaffold20923|size640	LN:640
@SQ	SN:scaffold20924|size640	LN:640
@SQ	SN:scaffold20925|size640	LN:640
@SQ	SN:scaffold20926|size640	LN:640
@SQ	SN:scaffold20927|size640	LN:640
@SQ	SN:scaffold20928|size640	LN:640
@SQ	SN:scaffold20929|size640	LN:640
@SQ	SN:scaffold20930|size640	LN:640
@SQ	SN:scaffold20931|size640	LN:640
@SQ	SN:scaffold20932|size640	LN:640
@SQ	SN:scaffold20933|size640	LN:640
@SQ	SN:scaffold20934|size640	LN:640
@SQ	SN:scaffold20935|size640	LN:640
@SQ	SN:scaffold20936|size640	LN:640
@SQ	SN:scaffold20937|size640	LN:640
@SQ	SN:scaffold20938|size640	LN:640
@SQ	SN:scaffold20939|size640	LN:640
@SQ	SN:scaffold20940|size640	LN:640
@SQ	SN:scaffold20941|size640	LN:640
@SQ	SN:scaffold20942|size640	LN:640
@SQ	SN:scaffold20943|size640	LN:640
@SQ	SN:scaffold20944|size640	LN:640
@SQ	SN:scaffold20945|size640	LN:640
@SQ	SN:scaffold20946|size640	LN:640
@SQ	SN:scaffold20947|size640	LN:640
@SQ	SN:scaffold20948|size640	LN:640
@SQ	SN:scaffold20949|size640	LN:640
@SQ	SN:scaffold20950|size640	LN:640
@SQ	SN:scaffold20951|size640	LN:640
@SQ	SN:scaffold20952|size640	LN:640
@SQ	SN:scaffold20953|size640	LN:640
@SQ	SN:scaffold20954|size640	LN:640
@SQ	SN:scaffold20955|size640	LN:640
@SQ	SN:scaffold20956|size639	LN:639
@SQ	SN:scaffold20957|size639	LN:639
@SQ	SN:scaffold20958|size639	LN:639
@SQ	SN:scaffold20959|size639	LN:639
@SQ	SN:scaffold20960|size639	LN:639
@SQ	SN:scaffold20961|size639	LN:639
@SQ	SN:scaffold20962|size639	LN:639
@SQ	SN:scaffold20963|size639	LN:639
@SQ	SN:scaffold20964|size639	LN:639
@SQ	SN:scaffold20965|size639	LN:639
@SQ	SN:scaffold20966|size639	LN:639
@SQ	SN:scaffold20967|size639	LN:639
@SQ	SN:scaffold20968|size639	LN:639
@SQ	SN:scaffold20969|size639	LN:639
@SQ	SN:scaffold20970|size639	LN:639
@SQ	SN:scaffold20971|size639	LN:639
@SQ	SN:scaffold20972|size639	LN:639
@SQ	SN:scaffold20973|size639	LN:639
@SQ	SN:scaffold20974|size639	LN:639
@SQ	SN:scaffold20975|size639	LN:639
@SQ	SN:scaffold20976|size639	LN:639
@SQ	SN:scaffold20977|size639	LN:639
@SQ	SN:scaffold20978|size639	LN:639
@SQ	SN:scaffold20979|size639	LN:639
@SQ	SN:scaffold20980|size639	LN:639
@SQ	SN:scaffold20981|size639	LN:639
@SQ	SN:scaffold20982|size639	LN:639
@SQ	SN:scaffold20983|size639	LN:639
@SQ	SN:scaffold20984|size639	LN:639
@SQ	SN:scaffold20985|size639	LN:639
@SQ	SN:scaffold20986|size639	LN:639
@SQ	SN:scaffold20987|size639	LN:639
@SQ	SN:scaffold20988|size639	LN:639
@SQ	SN:scaffold20989|size639	LN:639
@SQ	SN:scaffold20990|size639	LN:639
@SQ	SN:scaffold20991|size639	LN:639
@SQ	SN:scaffold20992|size639	LN:639
@SQ	SN:scaffold20993|size639	LN:639
@SQ	SN:scaffold20994|size639	LN:639
@SQ	SN:scaffold20995|size639	LN:639
@SQ	SN:scaffold20996|size639	LN:639
@SQ	SN:scaffold20997|size638	LN:638
@SQ	SN:scaffold20998|size638	LN:638
@SQ	SN:scaffold20999|size638	LN:638
@SQ	SN:scaffold21000|size638	LN:638
@SQ	SN:scaffold21001|size638	LN:638
@SQ	SN:scaffold21002|size638	LN:638
@SQ	SN:scaffold21003|size638	LN:638
@SQ	SN:scaffold21004|size638	LN:638
@SQ	SN:scaffold21005|size638	LN:638
@SQ	SN:scaffold21006|size638	LN:638
@SQ	SN:scaffold21007|size638	LN:638
@SQ	SN:scaffold21008|size638	LN:638
@SQ	SN:scaffold21009|size638	LN:638
@SQ	SN:scaffold21010|size638	LN:638
@SQ	SN:scaffold21011|size638	LN:638
@SQ	SN:scaffold21012|size638	LN:638
@SQ	SN:scaffold21013|size638	LN:638
@SQ	SN:scaffold21014|size638	LN:638
@SQ	SN:scaffold21015|size638	LN:638
@SQ	SN:scaffold21016|size638	LN:638
@SQ	SN:scaffold21017|size638	LN:638
@SQ	SN:scaffold21018|size638	LN:638
@SQ	SN:scaffold21019|size638	LN:638
@SQ	SN:scaffold21020|size638	LN:638
@SQ	SN:scaffold21021|size638	LN:638
@SQ	SN:scaffold21022|size638	LN:638
@SQ	SN:scaffold21023|size638	LN:638
@SQ	SN:scaffold21024|size638	LN:638
@SQ	SN:scaffold21025|size638	LN:638
@SQ	SN:scaffold21026|size638	LN:638
@SQ	SN:scaffold21027|size638	LN:638
@SQ	SN:scaffold21028|size638	LN:638
@SQ	SN:scaffold21029|size638	LN:638
@SQ	SN:scaffold21030|size638	LN:638
@SQ	SN:scaffold21031|size638	LN:638
@SQ	SN:scaffold21032|size638	LN:638
@SQ	SN:scaffold21033|size638	LN:638
@SQ	SN:scaffold21034|size638	LN:638
@SQ	SN:scaffold21035|size638	LN:638
@SQ	SN:scaffold21036|size638	LN:638
@SQ	SN:scaffold21037|size638	LN:638
@SQ	SN:scaffold21038|size638	LN:638
@SQ	SN:scaffold21039|size637	LN:637
@SQ	SN:scaffold21040|size637	LN:637
@SQ	SN:scaffold21041|size637	LN:637
@SQ	SN:scaffold21042|size637	LN:637
@SQ	SN:scaffold21043|size637	LN:637
@SQ	SN:scaffold21044|size637	LN:637
@SQ	SN:scaffold21045|size637	LN:637
@SQ	SN:scaffold21046|size637	LN:637
@SQ	SN:scaffold21047|size637	LN:637
@SQ	SN:scaffold21048|size637	LN:637
@SQ	SN:scaffold21049|size637	LN:637
@SQ	SN:scaffold21050|size637	LN:637
@SQ	SN:scaffold21051|size637	LN:637
@SQ	SN:scaffold21052|size637	LN:637
@SQ	SN:scaffold21053|size637	LN:637
@SQ	SN:scaffold21054|size637	LN:637
@SQ	SN:scaffold21055|size637	LN:637
@SQ	SN:scaffold21056|size637	LN:637
@SQ	SN:scaffold21057|size637	LN:637
@SQ	SN:scaffold21058|size637	LN:637
@SQ	SN:scaffold21059|size637	LN:637
@SQ	SN:scaffold21060|size637	LN:637
@SQ	SN:scaffold21061|size637	LN:637
@SQ	SN:scaffold21062|size637	LN:637
@SQ	SN:scaffold21063|size637	LN:637
@SQ	SN:scaffold21064|size637	LN:637
@SQ	SN:scaffold21065|size637	LN:637
@SQ	SN:scaffold21066|size637	LN:637
@SQ	SN:scaffold21067|size637	LN:637
@SQ	SN:scaffold21068|size637	LN:637
@SQ	SN:scaffold21069|size637	LN:637
@SQ	SN:scaffold21070|size637	LN:637
@SQ	SN:scaffold21071|size637	LN:637
@SQ	SN:scaffold21072|size637	LN:637
@SQ	SN:scaffold21073|size637	LN:637
@SQ	SN:scaffold21074|size637	LN:637
@SQ	SN:scaffold21075|size637	LN:637
@SQ	SN:scaffold21076|size637	LN:637
@SQ	SN:scaffold21077|size637	LN:637
@SQ	SN:scaffold21078|size637	LN:637
@SQ	SN:scaffold21079|size637	LN:637
@SQ	SN:scaffold21080|size637	LN:637
@SQ	SN:scaffold21081|size637	LN:637
@SQ	SN:scaffold21082|size637	LN:637
@SQ	SN:scaffold21083|size637	LN:637
@SQ	SN:scaffold21084|size637	LN:637
@SQ	SN:scaffold21085|size637	LN:637
@SQ	SN:scaffold21086|size637	LN:637
@SQ	SN:scaffold21087|size637	LN:637
@SQ	SN:scaffold21088|size637	LN:637
@SQ	SN:scaffold21089|size637	LN:637
@SQ	SN:scaffold21090|size637	LN:637
@SQ	SN:scaffold21091|size636	LN:636
@SQ	SN:scaffold21092|size636	LN:636
@SQ	SN:scaffold21093|size636	LN:636
@SQ	SN:scaffold21094|size636	LN:636
@SQ	SN:scaffold21095|size636	LN:636
@SQ	SN:scaffold21096|size636	LN:636
@SQ	SN:scaffold21097|size636	LN:636
@SQ	SN:scaffold21098|size636	LN:636
@SQ	SN:scaffold21099|size636	LN:636
@SQ	SN:scaffold21100|size636	LN:636
@SQ	SN:scaffold21101|size636	LN:636
@SQ	SN:scaffold21102|size636	LN:636
@SQ	SN:scaffold21103|size636	LN:636
@SQ	SN:scaffold21104|size636	LN:636
@SQ	SN:scaffold21105|size636	LN:636
@SQ	SN:scaffold21106|size636	LN:636
@SQ	SN:scaffold21107|size636	LN:636
@SQ	SN:scaffold21108|size636	LN:636
@SQ	SN:scaffold21109|size636	LN:636
@SQ	SN:scaffold21110|size636	LN:636
@SQ	SN:scaffold21111|size636	LN:636
@SQ	SN:scaffold21112|size636	LN:636
@SQ	SN:scaffold21113|size636	LN:636
@SQ	SN:scaffold21114|size636	LN:636
@SQ	SN:scaffold21115|size636	LN:636
@SQ	SN:scaffold21116|size636	LN:636
@SQ	SN:scaffold21117|size636	LN:636
@SQ	SN:scaffold21118|size636	LN:636
@SQ	SN:scaffold21119|size636	LN:636
@SQ	SN:scaffold21120|size636	LN:636
@SQ	SN:scaffold21121|size636	LN:636
@SQ	SN:scaffold21122|size636	LN:636
@SQ	SN:scaffold21123|size636	LN:636
@SQ	SN:scaffold21124|size636	LN:636
@SQ	SN:scaffold21125|size636	LN:636
@SQ	SN:scaffold21126|size636	LN:636
@SQ	SN:scaffold21127|size636	LN:636
@SQ	SN:scaffold21128|size636	LN:636
@SQ	SN:scaffold21129|size636	LN:636
@SQ	SN:scaffold21130|size636	LN:636
@SQ	SN:scaffold21131|size636	LN:636
@SQ	SN:scaffold21132|size636	LN:636
@SQ	SN:scaffold21133|size636	LN:636
@SQ	SN:scaffold21134|size636	LN:636
@SQ	SN:scaffold21135|size636	LN:636
@SQ	SN:scaffold21136|size636	LN:636
@SQ	SN:scaffold21137|size636	LN:636
@SQ	SN:scaffold21138|size636	LN:636
@SQ	SN:scaffold21139|size636	LN:636
@SQ	SN:scaffold21140|size636	LN:636
@SQ	SN:scaffold21141|size636	LN:636
@SQ	SN:scaffold21142|size636	LN:636
@SQ	SN:scaffold21143|size636	LN:636
@SQ	SN:scaffold21144|size635	LN:635
@SQ	SN:scaffold21145|size635	LN:635
@SQ	SN:scaffold21146|size635	LN:635
@SQ	SN:scaffold21147|size635	LN:635
@SQ	SN:scaffold21148|size635	LN:635
@SQ	SN:scaffold21149|size635	LN:635
@SQ	SN:scaffold21150|size635	LN:635
@SQ	SN:scaffold21151|size635	LN:635
@SQ	SN:scaffold21152|size635	LN:635
@SQ	SN:scaffold21153|size635	LN:635
@SQ	SN:scaffold21154|size635	LN:635
@SQ	SN:scaffold21155|size635	LN:635
@SQ	SN:scaffold21156|size635	LN:635
@SQ	SN:scaffold21157|size635	LN:635
@SQ	SN:scaffold21158|size635	LN:635
@SQ	SN:scaffold21159|size635	LN:635
@SQ	SN:scaffold21160|size635	LN:635
@SQ	SN:scaffold21161|size635	LN:635
@SQ	SN:scaffold21162|size635	LN:635
@SQ	SN:scaffold21163|size635	LN:635
@SQ	SN:scaffold21164|size635	LN:635
@SQ	SN:scaffold21165|size635	LN:635
@SQ	SN:scaffold21166|size635	LN:635
@SQ	SN:scaffold21167|size635	LN:635
@SQ	SN:scaffold21168|size635	LN:635
@SQ	SN:scaffold21169|size635	LN:635
@SQ	SN:scaffold21170|size635	LN:635
@SQ	SN:scaffold21171|size635	LN:635
@SQ	SN:scaffold21172|size635	LN:635
@SQ	SN:scaffold21173|size635	LN:635
@SQ	SN:scaffold21174|size635	LN:635
@SQ	SN:scaffold21175|size635	LN:635
@SQ	SN:scaffold21176|size635	LN:635
@SQ	SN:scaffold21177|size635	LN:635
@SQ	SN:scaffold21178|size635	LN:635
@SQ	SN:scaffold21179|size635	LN:635
@SQ	SN:scaffold21180|size635	LN:635
@SQ	SN:scaffold21181|size635	LN:635
@SQ	SN:scaffold21182|size635	LN:635
@SQ	SN:scaffold21183|size634	LN:634
@SQ	SN:scaffold21184|size634	LN:634
@SQ	SN:scaffold21185|size634	LN:634
@SQ	SN:scaffold21186|size634	LN:634
@SQ	SN:scaffold21187|size634	LN:634
@SQ	SN:scaffold21188|size634	LN:634
@SQ	SN:scaffold21189|size634	LN:634
@SQ	SN:scaffold21190|size634	LN:634
@SQ	SN:scaffold21191|size634	LN:634
@SQ	SN:scaffold21192|size634	LN:634
@SQ	SN:scaffold21193|size634	LN:634
@SQ	SN:scaffold21194|size634	LN:634
@SQ	SN:scaffold21195|size634	LN:634
@SQ	SN:scaffold21196|size634	LN:634
@SQ	SN:scaffold21197|size634	LN:634
@SQ	SN:scaffold21198|size634	LN:634
@SQ	SN:scaffold21199|size634	LN:634
@SQ	SN:scaffold21200|size634	LN:634
@SQ	SN:scaffold21201|size634	LN:634
@SQ	SN:scaffold21202|size634	LN:634
@SQ	SN:scaffold21203|size634	LN:634
@SQ	SN:scaffold21204|size634	LN:634
@SQ	SN:scaffold21205|size634	LN:634
@SQ	SN:scaffold21206|size634	LN:634
@SQ	SN:scaffold21207|size634	LN:634
@SQ	SN:scaffold21208|size634	LN:634
@SQ	SN:scaffold21209|size634	LN:634
@SQ	SN:scaffold21210|size634	LN:634
@SQ	SN:scaffold21211|size634	LN:634
@SQ	SN:scaffold21212|size634	LN:634
@SQ	SN:scaffold21213|size634	LN:634
@SQ	SN:scaffold21214|size634	LN:634
@SQ	SN:scaffold21215|size634	LN:634
@SQ	SN:scaffold21216|size634	LN:634
@SQ	SN:scaffold21217|size634	LN:634
@SQ	SN:scaffold21218|size634	LN:634
@SQ	SN:scaffold21219|size634	LN:634
@SQ	SN:scaffold21220|size634	LN:634
@SQ	SN:scaffold21221|size634	LN:634
@SQ	SN:scaffold21222|size634	LN:634
@SQ	SN:scaffold21223|size634	LN:634
@SQ	SN:scaffold21224|size634	LN:634
@SQ	SN:scaffold21225|size634	LN:634
@SQ	SN:scaffold21226|size634	LN:634
@SQ	SN:scaffold21227|size634	LN:634
@SQ	SN:scaffold21228|size634	LN:634
@SQ	SN:scaffold21229|size634	LN:634
@SQ	SN:scaffold21230|size634	LN:634
@SQ	SN:scaffold21231|size633	LN:633
@SQ	SN:scaffold21232|size633	LN:633
@SQ	SN:scaffold21233|size633	LN:633
@SQ	SN:scaffold21234|size633	LN:633
@SQ	SN:scaffold21235|size633	LN:633
@SQ	SN:scaffold21236|size633	LN:633
@SQ	SN:scaffold21237|size633	LN:633
@SQ	SN:scaffold21238|size633	LN:633
@SQ	SN:scaffold21239|size633	LN:633
@SQ	SN:scaffold21240|size633	LN:633
@SQ	SN:scaffold21241|size633	LN:633
@SQ	SN:scaffold21242|size633	LN:633
@SQ	SN:scaffold21243|size633	LN:633
@SQ	SN:scaffold21244|size633	LN:633
@SQ	SN:scaffold21245|size633	LN:633
@SQ	SN:scaffold21246|size633	LN:633
@SQ	SN:scaffold21247|size633	LN:633
@SQ	SN:scaffold21248|size633	LN:633
@SQ	SN:scaffold21249|size633	LN:633
@SQ	SN:scaffold21250|size633	LN:633
@SQ	SN:scaffold21251|size633	LN:633
@SQ	SN:scaffold21252|size633	LN:633
@SQ	SN:scaffold21253|size633	LN:633
@SQ	SN:scaffold21254|size633	LN:633
@SQ	SN:scaffold21255|size633	LN:633
@SQ	SN:scaffold21256|size633	LN:633
@SQ	SN:scaffold21257|size633	LN:633
@SQ	SN:scaffold21258|size633	LN:633
@SQ	SN:scaffold21259|size633	LN:633
@SQ	SN:scaffold21260|size633	LN:633
@SQ	SN:scaffold21261|size633	LN:633
@SQ	SN:scaffold21262|size633	LN:633
@SQ	SN:scaffold21263|size633	LN:633
@SQ	SN:scaffold21264|size633	LN:633
@SQ	SN:scaffold21265|size633	LN:633
@SQ	SN:scaffold21266|size633	LN:633
@SQ	SN:scaffold21267|size633	LN:633
@SQ	SN:scaffold21268|size633	LN:633
@SQ	SN:scaffold21269|size633	LN:633
@SQ	SN:scaffold21270|size633	LN:633
@SQ	SN:scaffold21271|size633	LN:633
@SQ	SN:scaffold21272|size633	LN:633
@SQ	SN:scaffold21273|size633	LN:633
@SQ	SN:scaffold21274|size633	LN:633
@SQ	SN:scaffold21275|size633	LN:633
@SQ	SN:scaffold21276|size632	LN:632
@SQ	SN:scaffold21277|size632	LN:632
@SQ	SN:scaffold21278|size632	LN:632
@SQ	SN:scaffold21279|size632	LN:632
@SQ	SN:scaffold21280|size632	LN:632
@SQ	SN:scaffold21281|size632	LN:632
@SQ	SN:scaffold21282|size632	LN:632
@SQ	SN:scaffold21283|size632	LN:632
@SQ	SN:scaffold21284|size632	LN:632
@SQ	SN:scaffold21285|size632	LN:632
@SQ	SN:scaffold21286|size632	LN:632
@SQ	SN:scaffold21287|size632	LN:632
@SQ	SN:scaffold21288|size632	LN:632
@SQ	SN:scaffold21289|size632	LN:632
@SQ	SN:scaffold21290|size632	LN:632
@SQ	SN:scaffold21291|size632	LN:632
@SQ	SN:scaffold21292|size632	LN:632
@SQ	SN:scaffold21293|size632	LN:632
@SQ	SN:scaffold21294|size632	LN:632
@SQ	SN:scaffold21295|size632	LN:632
@SQ	SN:scaffold21296|size632	LN:632
@SQ	SN:scaffold21297|size632	LN:632
@SQ	SN:scaffold21298|size632	LN:632
@SQ	SN:scaffold21299|size632	LN:632
@SQ	SN:scaffold21300|size632	LN:632
@SQ	SN:scaffold21301|size632	LN:632
@SQ	SN:scaffold21302|size632	LN:632
@SQ	SN:scaffold21303|size632	LN:632
@SQ	SN:scaffold21304|size632	LN:632
@SQ	SN:scaffold21305|size632	LN:632
@SQ	SN:scaffold21306|size632	LN:632
@SQ	SN:scaffold21307|size632	LN:632
@SQ	SN:scaffold21308|size632	LN:632
@SQ	SN:scaffold21309|size632	LN:632
@SQ	SN:scaffold21310|size632	LN:632
@SQ	SN:scaffold21311|size632	LN:632
@SQ	SN:scaffold21312|size632	LN:632
@SQ	SN:scaffold21313|size632	LN:632
@SQ	SN:scaffold21314|size632	LN:632
@SQ	SN:scaffold21315|size632	LN:632
@SQ	SN:scaffold21316|size632	LN:632
@SQ	SN:scaffold21317|size632	LN:632
@SQ	SN:scaffold21318|size632	LN:632
@SQ	SN:scaffold21319|size632	LN:632
@SQ	SN:scaffold21320|size632	LN:632
@SQ	SN:scaffold21321|size632	LN:632
@SQ	SN:scaffold21322|size632	LN:632
@SQ	SN:scaffold21323|size632	LN:632
@SQ	SN:scaffold21324|size632	LN:632
@SQ	SN:scaffold21325|size632	LN:632
@SQ	SN:scaffold21326|size632	LN:632
@SQ	SN:scaffold21327|size632	LN:632
@SQ	SN:scaffold21328|size632	LN:632
@SQ	SN:scaffold21329|size632	LN:632
@SQ	SN:scaffold21330|size632	LN:632
@SQ	SN:scaffold21331|size632	LN:632
@SQ	SN:scaffold21332|size631	LN:631
@SQ	SN:scaffold21333|size631	LN:631
@SQ	SN:scaffold21334|size631	LN:631
@SQ	SN:scaffold21335|size631	LN:631
@SQ	SN:scaffold21336|size631	LN:631
@SQ	SN:scaffold21337|size631	LN:631
@SQ	SN:scaffold21338|size631	LN:631
@SQ	SN:scaffold21339|size631	LN:631
@SQ	SN:scaffold21340|size631	LN:631
@SQ	SN:scaffold21341|size631	LN:631
@SQ	SN:scaffold21342|size631	LN:631
@SQ	SN:scaffold21343|size631	LN:631
@SQ	SN:scaffold21344|size631	LN:631
@SQ	SN:scaffold21345|size631	LN:631
@SQ	SN:scaffold21346|size631	LN:631
@SQ	SN:scaffold21347|size631	LN:631
@SQ	SN:scaffold21348|size631	LN:631
@SQ	SN:scaffold21349|size631	LN:631
@SQ	SN:scaffold21350|size631	LN:631
@SQ	SN:scaffold21351|size631	LN:631
@SQ	SN:scaffold21352|size631	LN:631
@SQ	SN:scaffold21353|size631	LN:631
@SQ	SN:scaffold21354|size631	LN:631
@SQ	SN:scaffold21355|size631	LN:631
@SQ	SN:scaffold21356|size631	LN:631
@SQ	SN:scaffold21357|size631	LN:631
@SQ	SN:scaffold21358|size631	LN:631
@SQ	SN:scaffold21359|size631	LN:631
@SQ	SN:scaffold21360|size631	LN:631
@SQ	SN:scaffold21361|size631	LN:631
@SQ	SN:scaffold21362|size631	LN:631
@SQ	SN:scaffold21363|size631	LN:631
@SQ	SN:scaffold21364|size631	LN:631
@SQ	SN:scaffold21365|size631	LN:631
@SQ	SN:scaffold21366|size631	LN:631
@SQ	SN:scaffold21367|size631	LN:631
@SQ	SN:scaffold21368|size631	LN:631
@SQ	SN:scaffold21369|size631	LN:631
@SQ	SN:scaffold21370|size631	LN:631
@SQ	SN:scaffold21371|size631	LN:631
@SQ	SN:scaffold21372|size631	LN:631
@SQ	SN:scaffold21373|size631	LN:631
@SQ	SN:scaffold21374|size631	LN:631
@SQ	SN:scaffold21375|size631	LN:631
@SQ	SN:scaffold21376|size630	LN:630
@SQ	SN:scaffold21377|size630	LN:630
@SQ	SN:scaffold21378|size630	LN:630
@SQ	SN:scaffold21379|size630	LN:630
@SQ	SN:scaffold21380|size630	LN:630
@SQ	SN:scaffold21381|size630	LN:630
@SQ	SN:scaffold21382|size630	LN:630
@SQ	SN:scaffold21383|size630	LN:630
@SQ	SN:scaffold21384|size630	LN:630
@SQ	SN:scaffold21385|size630	LN:630
@SQ	SN:scaffold21386|size630	LN:630
@SQ	SN:scaffold21387|size630	LN:630
@SQ	SN:scaffold21388|size630	LN:630
@SQ	SN:scaffold21389|size630	LN:630
